_id,categoria,link,nombre,puntuacion,ubicacion,lat,long
1862 Dry Bar,Bares y discotecas,http://www.1862drybar.com/,1862 Dry Bar,4.5,"C/ Pez 27, 28004 Madrid España",40.5678635,-4.261314
Madrid & Darracott,Vinotecas,https://www.facebook.com/madridanddarracott/,Madrid & Darracott,5.0,"Calle del Duque de Rivas 8, 28012 Madrid España",40.4132266,-3.7065124
Tofuro Experiencias,"['Juegos de escape', 'Búsquedas del tesoro']",https://www.tofuro.com/diversion,Tofuro Experiencias,5.0,"Calle Arganda 33, 28005 Madrid España",40.3201011,-3.6427863
Monkey Donkey,"['Juegos de escape', 'Búsquedas del tesoro', 'Centros de juego y entretenimiento']",https://monkey-donkey.es/,Monkey Donkey,5.0,"Avenida Filipinas, 4, 28003 Madrid España",40.4393392,-3.7116901
The Darkest Room,Juegos de escape,http://thedarkestroom.com/,The Darkest Room,5.0,"Calle de Palencia 31, 28020 Madrid España",40.4498069,-3.70112
La Taberna de Mister Pinkleton,Cenas con espectáculo,http://www.latabernademisterpinkleton.com/,La Taberna de Mister Pinkleton,4.5,"Calle Cuchilleros 7, 28005 Madrid España",40.4145408,-3.7079542
Action Live,Centros de juego y entretenimiento,http://www.actionlive.es/,Action Live,5.0,"Avenida del Monte, 12 El Escorial, 28011 Madrid España",40.6194813,-4.0400213
Bam Karaoke Box Recoletos,Bares de karaoke,http://es.bam-karaokebox.com/,Bam Karaoke Box Recoletos,4.5,"Calle Recoletos 23, 28001 Madrid España",40.421281,-3.6887568
AlcatraXcape,Juegos de escape,http://www.alcatraxcape.com/,AlcatraXcape,5.0,"Calle Martin de los Heros, 75, 28008 Madrid España",40.430851,-3.7191744
La Venencia,Bares y discotecas,tel:%2B34%20914%2029%2073%2013,La Venencia,4.5,"Calle Echegaray 7, 28014 Madrid España",40.4157993,-3.6995741
Bad Company 1920,Bares y discotecas,https://www.facebook.com/badcompany1920/?ref=page_internal,Bad Company 1920,5.0,"Calle de Tudescos, 04, 28004 Madrid España",40.4210909,-3.7056089
La Cronosfera Agencia del Tiempo,Juegos de escape,http://www.lacronosfera-agenciadeltiempo.com/,La Cronosfera Agencia del Tiempo,5.0,"Calle Tablada 4, 28039 Madrid España",40.7041405,-4.1295269
El Secreto de Madrid. ESCAPE EXTERIOR,Juegos de escape,http://elsecretodemadrid.es/,El Secreto de Madrid. ESCAPE EXTERIOR,4.5,"Plaza de España, 11, 28008 Madrid España",40.422298233333336,-3.7140252
Real Fábrica,Tiendas de regalos y especializadas,http://realfabrica.com/,Real Fábrica,5.0,"Calle de Cervantes, 9, 28014 Madrid España",40.414889,-3.6945481
Esfinge Escape Room,Juegos de escape,http://esfinge-escape.com/,Esfinge Escape Room,5.0,"Calle Canillas 12, 28002 Madrid España",40.4438754,-3.6693273
Cafe Ziryab,"['Cenas con espectáculo', 'Teatros y actuaciones']",http://www.cafeziryab.com/,Cafe Ziryab,4.5,"Paseo Esperanza 17, 28005 Madrid España",40.4021676,-3.7050944
La Trocha,Bares y discotecas,http://www.facebook.com/Trocha-el-lugar-de-la-caipirinha-161393137351173,La Trocha,5.0,"Calle Huertas 55, 28014 Madrid España",41.0610748,-3.5456222
Gourmet Traditional Paella&Sangria Cooking Class,Clases de cocina,https://www.facebook.com/GourmetTraditionalPaellaSangria/?modal=admin_todo_tour,Gourmet Traditional Paella&Sangria Cooking Class,5.0,"Calle de San Lorenzo 20, 28004 Madrid España",40.4249623,-3.6987093
A Punto Escuela De Cocina,Clases de cocina,https://apuntococina.com/,A Punto Escuela De Cocina,4.5,"Calle Farmacia 6, 28004 Madrid España",40.4238492,-3.7011027
Antigua Casa Talavera,Tiendas de regalos y especializadas,http://www.antiguacasatalavera.com/,Antigua Casa Talavera,5.0,"Calle Isabel La Catolica 2, 28013 Madrid España",40.6184884,-3.4002397
Del Diego Cocktail Bar,Bares y discotecas,http://www.deldiego.com/Bienvenida.html,Del Diego Cocktail Bar,4.5,"Calle de La Reina 12, 28004 Madrid España",40.4200269,-3.699222
Sidrería El Tigre - Tapas Caseras,Bares y discotecas,http://eltigre.delsurweb.com/,Sidrería El Tigre - Tapas Caseras,4.0,"Calle de las Infantas 30, 28004 Madrid España",40.4203176,-3.6985479
Road Out Escape Room,Juegos de escape,http://roadoutescaperoom.com/,Road Out Escape Room,5.0,"Calle Electrónica 6, 28027 Madrid España",40.440975,-3.6539816
Beer Pong Madrid,Bares y discotecas,http://www.beerpongmadrid.es/,Beer Pong Madrid,5.0,"Calle Doctor Fourquet, 20, 28012 Madrid España",40.4074694,-3.6977562
Centro De Estética Germaine Goya,Spas,http://germainegoyamadrid.com/,Centro De Estética Germaine Goya,5.0,"Calle Alcantara 15, 28006 Madrid España",40.4327997,-3.6734275
La Santoria,Bares y discotecas,No disponible,La Santoria,4.5,"Calle Lope de Vega 30, 28014 Madrid España",40.4298221,-3.5267301
Tablao Flamenco 1911,Cenas con espectáculo,http://tablaoflamenco1911.com/es/,Tablao Flamenco 1911,4.5,"Plaza de Santa Ana 15, 28012 Madrid España",40.4150422,-3.7016558
La Coquette,Bares y discotecas,http://www.facebook.com/La-Coquette-Blues-Bar-335324683222436,La Coquette,4.5,"Calle Hileras 14, 28013 Madrid España",40.4176751,-3.7076269
Civitatis,"['Visitas urbanas guiadas', 'Tours de varios días', 'Tours culturales', 'Tours cinematográficos y televisivos', 'Tours nocturnos', 'Visitas turísticas guiadas', 'Visitas guiadas a fábricas', 'Rutas fotográficas', 'Recorridos de compras', 'Paseos en globo', 'Taxis y lanzaderas', 'Recorridos por parajes naturales', 'Visitas arqueológicas guiadas', 'Excursiones de un día']",tel:%2B34910780507,Civitatis,5.0,"Civitatis, Madrid",40.4165218,-3.7069612
Zig Zag Escape Room,Juegos de escape,http://www.zigzagescaperoom.com/,Zig Zag Escape Room,5.0,"Calle Parra 41, 28025 Madrid España",40.3580612,-3.8923801
El Brabantino,Tiendas de regalos y especializadas,tel:%2B34%20680%2071%2070%2035,El Brabantino,5.0,"Calle Fray Ceferino Gonzalez, 5, 28005 Madrid España",40.4088704,-3.7060054
Tablao De La Villa,Cenas con espectáculo,http://www.tablaodelavilla.com/,Tablao De La Villa,5.0,"Calle Torija 7, 28013 Madrid España",40.4207332,-3.7103814
Sala Temple Flamenco,"['Teatros', 'Cenas con espectáculo', 'Teatros y actuaciones']",http://salatemple.es/,Sala Temple Flamenco,5.0,"Cuesta de San Vicente 40, 28008 Madrid España",40.4204627,-3.7177624
Santamaría La Coctelería de al lado,Bares y discotecas,http://santamariacocteleria.com/,Santamaría La Coctelería de al lado,5.0,"Calle Ballesta, 6, 28004 Madrid España",40.421321,-3.7035291
Mercado de Motores,Tiendas de regalos y especializadas,http://www.facebook.com/mercadodemotores,Mercado de Motores,4.5,"Paseo Delicias 61, 28045 Madrid España",40.3993218,-3.6921489
Virtual Arena,Centros de juego y entretenimiento,http://virtualarena.games/,Virtual Arena,4.5,"Tomás Bretón, 52, 28045 Madrid España",40.3968717,-3.6916988
Scavenger Escape Madrid,"['Juegos de escape', 'Búsquedas del tesoro']",http://www.scavengerescape.com/es/madrid,Scavenger Escape Madrid,4.5,"Calle de la Palma 14, 28004 Madrid España",40.426261,-3.7025964
Escape Khaos,Juegos de escape,http://www.escapekhaos.com/,Escape Khaos,5.0,"Calle de Jeronimo de La Quintana 10, 28010 Madrid España",40.431361,-3.7043394
Vinícola Mentridana,Bares y discotecas,https://www.facebook.com/vinicolamentridana/,Vinícola Mentridana,4.5,"Calle de San Eugenio 9, 28012 Madrid España",40.4106999,-3.6978462
Casa Hernanz Alpargatería,Tiendas de regalos y especializadas,http://www.alpargateriahernanz.com/,Casa Hernanz Alpargatería,4.5,"Calle Toledo 18, 28005 Madrid España",40.3567087,-3.884885260226951
Experiencia Escape Room,Juegos de escape,http://experienciaescape.com/,Experiencia Escape Room,4.5,"Calle De Ramon Sainz 34, 28025 Madrid España",40.3868913,-3.7371234
Gourmet Madrid Tours,"['Visitas turísticas guiadas', 'Tours privados', 'Tours gastronómicos', 'Catas y visitas vinícolas guiadas']",tel:%2B34%20917%2071%2002%2016,Gourmet Madrid Tours,5.0,"Gourmet Madrid Tours, Madrid",40.4162707,-3.6778512
Art Thai Massage,Spas,http://www.masajethaimadrid.com/,Art Thai Massage,5.0,"Calle Carranza 22, 28004 Madrid España",40.429627,-3.7050514
Madrid al Cubo,Tiendas de regalos y especializadas,https://www.facebook.com/madridalcubo/,Madrid al Cubo,5.0,"Calle Cruz, 35, 28012 Madrid España",40.4148093,-3.7026848
Nuevo Teatro Alcalá,Teatros y actuaciones,http://www.teatroalcalamadrid.com/,Nuevo Teatro Alcalá,4.0,"C/ Alcala, 28009 Madrid España",40.4207361,-3.6848303
Escuela de Arroces y Paellas Madrid,Clases de cocina,http://www.escueladearrocesypaellas.com/madrid,Escuela de Arroces y Paellas Madrid,5.0,"Calle Plomo 10, 28045 Madrid España",40.62614415,-4.020733200000002
Fundación Juan March,"['Conciertos', 'Jardines', 'Museos de arte']",http://www.march.es/,Fundación Juan March,4.5,"Calle Castelló 77, 28006 Madrid España",40.4312084,-3.6812224
Escuela Cocinea,Clases de cocina,http://cocinea.es/,Escuela Cocinea,5.0,"Calle Plomo 10, 28045 Madrid España",40.62614415,-4.020733200000002
Lovo Bar,Bares y discotecas,http://www.lovobar.com/,Lovo Bar,4.5,"Calle De Echegaray, 20, 28014 Madrid España",40.4142217,-3.6995308
Café de Chinitas,Cenas con espectáculo,http://www.chinitas.com/,Café de Chinitas,4.0,"Calle Torija 7, 28013 Madrid España",40.4207332,-3.7103814
Cerveceria Uceda,Bares y discotecas,http://m.facebook.com/cervezasuceda/,Cerveceria Uceda,4.5,"Calle Aquitania 59, 28032 Madrid España",40.4187249,-3.618146
The Safekey Escape Room,Juegos de escape,http://www.thesafekey.es/,The Safekey Escape Room,5.0,"Calle de Fernando Chueca Goitia 52, 28051 Madrid España",40.3620088,-3.5933926
Urban Chic Estetic,Spas,http://www.urbanchicestetic.com/,Urban Chic Estetic,4.5,"Carretera de Canillas 6, 28043 Madrid España",40.4649044,-3.6415134
Johnnie Walker Flagship,Tiendas de regalos y especializadas,http://store.johnniewalker.com/,Johnnie Walker Flagship,5.0,"Calle de Serrano 2, 28001 Madrid España",40.4210936,-3.6880723
La Tienda de la Cerveza,Bares y discotecas,https://www.facebook.com/LaTiendaDeLaCerveza/,La Tienda de la Cerveza,4.5,"Calle Ruda 12, 28005 Madrid España",40.4105514,-3.7080953
Phobia Escape Room,Juegos de escape,http://www.phobiaescaperoom.com/,Phobia Escape Room,4.5,"Calle Constancia 41, 28002 Madrid España",40.4423953,-3.6724417
Alexcaperoom,Juegos de escape,http://alexcaperoom.com/,Alexcaperoom,5.0,"Hermanos Roldan 2, 28027 Madrid España",40.4379113,-3.6453627
La Estación Escape Room,Juegos de escape,http://laestacionescaperoom.es/,La Estación Escape Room,5.0,"Calle Sambara 144, 28027 Madrid España",40.4383689,-3.641112906099676
Desperate Literature,Tiendas de regalos y especializadas,http://www.desperateliterature.com/,Desperate Literature,5.0,"Calle Campomanes 13, 28013 Madrid España",40.4359758,-3.8172902
Escape The Loggia,Juegos de escape,http://escapetheloggia.com/,Escape The Loggia,4.5,"Calle de Linneo 10, 28005 Madrid España",40.4120405,-3.7205356
Kamiraku,Spas,http://www.kamiraku.es/,Kamiraku,4.5,"Calle Jose Ortega y Gasset 11, 28006 Madrid España",40.5202676,-4.2468198
OléOlá,"['Cenas con espectáculo', 'Teatros y actuaciones']",http://oleolashow.com/,OléOlá,5.0,"Calle del Arenal 11, 28013 Madrid España",40.4171669,-3.7065415
Escape The City,Juegos de escape,http://escapethecity.es/,Escape The City,4.5,"Calle del Duque de Alba 15, 28012 Madrid España",40.4115325,-3.7067618
Rent & Roll,"['Visitas urbanas guiadas', 'Tours en bicicleta', 'Tours nocturnos', 'Alquiler de equipamiento', 'Visitas turísticas guiadas']",tel:%2B34%20686%2017%2084%2062,Rent & Roll,5.0,"Rent & Roll, Madrid",40.4150243,-3.689781
We Madrid,"['Visitas urbanas guiadas', 'Tours culturales', 'Tours en segway', 'Paseos en globo', 'Tours gastronómicos']",tel:%2B34%20914%2010%2013%2054,We Madrid,5.0,"We Madrid, Madrid",40.4202414,-3.6992951
Madrid Segway,"['Tours culturales', 'Tours en segway', 'Tours de patrimonio histórico', 'Tours en bicicleta', 'Visitas turísticas guiadas']",tel:%2B34%20608%2041%2095%2013,Madrid Segway,5.0,"Madrid Segway, Madrid",40.421548,-3.7056552
Unreal,Juegos de escape,http://www.unrealroomescape.es/madrid,Unreal,5.0,"Calle Sambara 94, 28027 Madrid España",40.4371165,-3.6439051
Bravo Bike,"['Visitas urbanas guiadas', 'Tours en bicicleta', 'Visitas turísticas guiadas', 'Tours privados', 'Excursiones de un día']",tel:%2B34%20607%2044%2084%2040,Bravo Bike,5.0,"Bravo Bike, Madrid",40.4249171,-3.7150439
Julià Travel Madrid,"['Visitas urbanas guiadas', 'Tours de varios días', 'Tours culturales', 'Tours de patrimonio histórico', 'Visitas turísticas guiadas']",http://www.juliatravel.com/,Julià Travel Madrid,4.0,"Julià Travel Madrid, Madrid",40.4166477,-3.7119904
Sesame,Tiendas de regalos y especializadas,http://www.sesameonline.de/,Sesame,4.5,"Calle Fuencarral 2, 28004 Madrid España",40.4202273,-3.7015206
Komnata Quest,Juegos de escape,http://komnataquest.es/madrid/,Komnata Quest,4.0,"Calle Núñez de Arce 14, 28012 Madrid España",40.3244001,-3.7660002
Lever Escape Room,Juegos de escape,http://leverescaperoom.com/,Lever Escape Room,4.0,"Calle Carranza 5., 28004 Madrid España",40.4289882,-3.7029696
Intuition Escape Room Madrid,Juegos de escape,http://www.intuitionescaperoom.com/,Intuition Escape Room Madrid,5.0,"Calle de Luis Piernas 14, 28017 Madrid España",40.4256928,-3.6543809
IMTBIKE,"['Alquiler de equipamiento', 'Rutas autoguiadas y alquileres']",tel:%2B34%20916%2033%2072%2022,IMTBIKE,5.0,"IMTBIKE, Madrid",40.3907871,-3.8409214
Italiano A Madrid,"['Visitas urbanas guiadas', 'Tours culturales', 'Recorridos a pie', 'Visitas turísticas guiadas', 'Tours privados']",tel:%2B34%20603%2013%2020%2026,Italiano A Madrid,5.0,"Italiano A Madrid, Madrid",38.5375118,-0.1272745
Segway Madrid,Tours en segway,tel:%2B34%20659%2025%2051%2076,Segway Madrid,5.0,"Segway Madrid, Madrid",40.4213294,-3.679633
Vintage Spain,Catas y visitas vinícolas guiadas,tel:%2B34%20947%2031%2001%2026,Vintage Spain,5.0,"Vintage Spain, Madrid",40.4257752,-3.7045532
Madsegs,"['Visitas urbanas guiadas', 'Tours en segway', 'Visitas turísticas guiadas']",tel:%2B34%20637%2026%2038%2086,Madsegs,5.0,"Madsegs, Madrid",40.4092148,-3.7210487
VIAJES GRAN VÍA,"['Visitas urbanas guiadas', 'Tours de varios días', 'Tours culturales', 'Tours en segway', 'Tours de patrimonio histórico', 'Taxis y lanzaderas', 'Recorridos a pie', 'Visitas turísticas guiadas', 'Tours privados', 'Recorridos por parajes naturales', 'Tours en autobús', 'Excursiones de un día']",tel:%2B34917555223,VIAJES GRAN VÍA,5.0,"VIAJES GRAN VÍA, Madrid",40.4216791,-3.7085243
The Best Of Madrid,"['Tours culturales', 'Tours de patrimonio histórico', 'Recorridos a pie', 'Visitas turísticas guiadas', 'Tours privados']",tel:%2B34%20606%2046%2088%2092,The Best Of Madrid,5.0,"The Best Of Madrid, Madrid",38.5376763,-0.1175959
Express Toledo,"['Visitas urbanas guiadas', 'Tours culturales', 'Tours en autobús', 'Excursiones de un día']",tel:%2B34%20910%2011%2097%2060,Express Toledo,4.5,"Express Toledo, Madrid",40.4108664,-3.7085915
Yeah Spain,"['Tours culturales', 'Tours de patrimonio histórico', 'Tours privados']",mailto:info@yeahspain.com,Yeah Spain,5.0,"Yeah Spain, Madrid",40.4108066,-3.7069197
IKONO,"['Tours culturales', 'Rutas fotográficas', 'Excursiones de un día']",tel:%2B34680706367,IKONO,4.0,"IKONO, Madrid",40.4089421,-3.6933891
Real Fábrica de Tapices,Visitas guiadas a fábricas,tel:%2B34%20914%2034%2005%2050,Real Fábrica de Tapices,4.5,"Real Fábrica de Tapices, Madrid",40.405767350000005,-3.68239719069535
Carpetania Madrid,Recorridos a pie,tel:%2B34%20915%2031%2040%2018,Carpetania Madrid,5.0,"Carpetania Madrid, Madrid",40.28820065,-3.698070589436626
TUK TUK MADRID,"['Tours en bicicleta', 'Recorridos a pie', 'Recorridos en motocicleta', 'Tours privados']",http://www.tuktukmadrid.net/,TUK TUK MADRID,5.0,"TUK TUK MADRID, Madrid",40.422448,-3.695577
Colonial Norte,Teatros,http://www.colonialnorte.net/,Colonial Norte,2.5,"Paseo Florida 2, 28008 Madrid España",40.4225834,-3.7210854
Puente del Rey,Puntos emblemáticos y de interés,https://www.tripadvisor.es/RestaurantsNear-g187514-d4458611-Puente_del_Rey-Madrid.html,Puente del Rey,3.5,"Puente del Rey, Madrid",40.4188535,-3.7219671005692194
Torrespaña,Puntos emblemáticos y de interés,https://www.tripadvisor.es/RestaurantsNear-g187514-d6580057-Torrespana-Madrid.html,Torrespaña,3.0,"Torrespaña, Madrid",40.42051635,-3.664196015801887
Fuente de Juan de Villanueva,Fuentes,No disponible,Fuente de Juan de Villanueva,4.0,"Paseo de Camoens, 28008 Madrid España",40.4296916,-3.7239642
Plaza de Lima,Puntos emblemáticos y de interés,No disponible,Plaza de Lima,3.5,"Plaza de Lima, 28036 Madrid España",40.4524529,-3.6902575
Real Conservatorio Superior de Música,"['Lugares históricos', 'Puntos emblemáticos y de interés']",https://www.facebook.com/Real-Conservatorio-Superior-de-M%C3%BAsica-de-Madrid-Oficial-114550645341250/,Real Conservatorio Superior de Música,3.5,"Calle de Santa Isabel 53, 28012 Madrid España",40.4092124,-3.6953036
La Casa del Libro,Bibliotecas,http://www.casadellibro.com/,La Casa del Libro,2.0,"Calle Gran Via 29, 28013 Madrid España",40.47083205,-3.871344282431271
Plaza de Pontejos,Puntos emblemáticos y de interés,https://www.tripadvisor.es/RestaurantsNear-g187514-d4358773-Plaza_de_Pontejos-Madrid.html,Plaza de Pontejos,3.0,"Plaza de Pontejos, Madrid",40.4158945,-3.704352269690546
Ésta es Una Plaza,Puntos emblemáticos y de interés,No disponible,Ésta es Una Plaza,4.0,"Calle del Doctor Fourquet 20B, 28012 Madrid España",40.407397,-3.697861
Real Academia Nacional de Medicina,Puntos emblemáticos y de interés,http://www.ranm.es/,Real Academia Nacional de Medicina,4.0,"Calle Arrieta 12, 28013 Madrid España",40.4192678,-3.710865
Plaza del Doctor Marañón,Puntos emblemáticos y de interés,https://www.tripadvisor.es/Attractions-g187514-Activities-c47-Madrid.html,Plaza del Doctor Marañón,3.5,"Plaza del Doctor Marañón, Madrid",40.4378901,-3.6902923
Calle Raimundo Fernández Villaverde,Puntos emblemáticos y de interés,https://www.tripadvisor.es/RestaurantsNear-g187514-d4787990-Calle_Raimundo_Fernandez_Villaverde-Madrid.html,Calle Raimundo Fernández Villaverde,3.5,"Calle Raimundo Fernández Villaverde, Madrid",40.4464253,-3.6945424
Palacio de Abrantes,"['Puntos emblemáticos y de interés', 'Interés arquitectonico']",No disponible,Palacio de Abrantes,4.0,"Calle Mayor 86, 28013 Madrid España",40.4813769,-3.368592106485166
Plaza de la Republica Argentina,Puntos emblemáticos y de interés,No disponible,Plaza de la Republica Argentina,4.0,"Plaza de la República Argentina El Viso, 28006 Madrid España",40.4449803,-3.685319
Plaza Del Humilladero,Puntos emblemáticos y de interés,No disponible,Plaza Del Humilladero,3.5,"Plaza del Humilladero, 28005 Madrid España",40.4117104,-3.7106624
Real Academia de la Historia,"['Puntos emblemáticos y de interés', 'Interés arquitectonico']",http://www.rah.es/,Real Academia de la Historia,4.0,"Calle del León, 21, 28014 Madrid España",40.4134251,-3.6987900606572115
Estatua de Espartero,Monumentos y estatuas,No disponible,Estatua de Espartero,4.0,"Calle de Alcala 97-101, 28009 Madrid España",40.4246839,-3.6759413
Colonia de la Prensa,Puntos emblemáticos y de interés,https://www.tripadvisor.es/RestaurantsNear-g187514-d7052681-Colonia_de_la_Prensa-Madrid.html,Colonia de la Prensa,3.5,"Colonia de la Prensa, Madrid",40.378259,-3.7477809
Fundación ICO,Museos especializados,http://www.fundacionico.es/,Fundación ICO,4.0,"Calle Zorrilla 3, 28014 Madrid España",40.4168361,-3.6977743
Bingo Royal Odonnell,Casinos,http://www.interjuegos.es/,Bingo Royal Odonnell,3.5,"Calle o'Donnell 21, 28009 Madrid España",40.0379808,-3.5989307
Ermita de la Virgen del Puerto,Puntos emblemáticos y de interés,https://www.tripadvisor.es/RestaurantsNear-g187514-d7032561-Ermita_de_la_Virgen_del_Puerto-Madrid.html,Ermita de la Virgen del Puerto,4.0,"Ermita de la Virgen del Puerto, Madrid",40.415541399999995,-3.7212575466666666
Monumento al Descubrimiento de América,Monumentos y estatuas,https://www.tripadvisor.es/RestaurantsNear-g187514-d12227917-Monumento_al_Descubrimiento_de_America-Madrid.html,Monumento al Descubrimiento de América,3.5,"Monumento al Descubrimiento de América, Madrid",40.42471915,-3.68826388148457
